assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,SampleName
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1327.nt.fa.fixed.fa,10317,150,18436,15673237,1503.09169,963,5415,32,7146,77.12265,877,1680,2540,3708,6379,0.601,-0.00309,-0.00148,2.40963,31456,0.00201,0.22826,22890486,22180277,0.9689700000000001,19524097,0.8529399999999999,2656180,6356,50337,0.00321,3194,0.30959000000000003,10,0.0009699999999999999,3028,0.2935,912,0.0884,0.4554,0.46228,0.03899,MMETSP1327
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1328.nt.fa.fixed.fa,16908,150,29797,16000148,928.4334,1740,5501,31,10440,87.4857,512,958,1429,2186,4969,0.6318600000000001,-0.00103,0.00601,2.4687,32283,0.00202,0.15842,23272029,22218319,0.9547200000000001,19185277,0.82439,3033042,6864,51043,0.0031899999999999997,3808,0.22521999999999998,12,0.0007099999999999999,6909,0.40862,831,0.04915,0.40433,0.43018999999999996,0.43383999999999995,MMETSP1328
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1329.nt.fa.fixed.fa,20182,150,13843,14312619,684.5889400000001,2863,4483,2,10328,88.7971,379,753,1103,1611,3206,0.68435,-0.00245,0.00744,2.45707,13828,0.0009699999999999999,0.11890999999999999,24903534,23650849,0.9497,19821592,0.79593,3829257,11611,48025,0.00336,5119,0.25364000000000003,26,0.0012900000000000001,5847,0.28970999999999997,1219,0.0604,0.34665,0.41923999999999995,0.45135,MMETSP1329
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1333.nt.fa.fixed.fa,32335,150,14784,30145413,912.73874,3653,12254,3,18025,77.08889,527,1038,1426,1941,3250,0.5442600000000001,-0.00299,0.0018899999999999998,2.2046,126850,0.00421,0.17468,20244656,17003546,0.8399,14885051,0.73526,2118495,14284,192550,0.00639,9663,0.29884,69,0.00213,18670,0.57739,1163,0.03597,0.37176,0.46931000000000006,0.44338999999999995,MMETSP1333
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1334.nt.fa.fixed.fa,33026,150,9908,27072347,792.64555,5174,9988,0,14593,74.24457,411,992,1480,2075,3512,0.61959,-0.0039299999999999995,0.00263,2.3637900000000003,90411,0.0033399999999999997,0.14357,22179510,19649480,0.8859299999999999,16343205,0.7368600000000001,3306275,20805,167514,0.00619,11088,0.33574,88,0.00266,16250,0.49204,1523,0.04612,0.30265,0.43623999999999996,0.45126000000000005,MMETSP1334
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1335.nt.fa.fixed.fa,16311,150,7250,12107084,718.21317,2251,4140,0,8252,82.48125,421,800,1150,1605,2666,0.64627,-0.00148,0.00085,2.41533,26268,0.00217,0.13418,21615174,20089015,0.9293899999999999,16939302,0.78368,3149713,7441,54392,0.00449,4145,0.25411999999999996,70,0.0042899999999999995,6878,0.42168,1415,0.08675,0.3181,0.37066,0.40225,MMETSP1335
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1336.nt.fa.fixed.fa,17243,150,13846,18194044,1034.16569,2083,7238,3,10028,79.13961,637,1188,1681,2361,3909,0.43976000000000004,-0.00446,2.9999999999999997e-05,1.79434,39142,0.00215,0.19038,14928287,14277190,0.95639,12840714,0.86016,1436476,8136,73671,0.00405,4942,0.28661,47,0.0027300000000000002,6643,0.38526,1111,0.06443,0.43366000000000005,0.4864,0.4119,MMETSP1336
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1317.nt.fa.fixed.fa,11646,150,45799,8215105,678.1434,1832,1979,20,999,33.8707,350,687,1180,2285,7451,0.39439,0.00176,0.00247,1.72537,18157,0.00221,0.12665,22591755,20490826,0.907,17834398,0.78942,2656428,6250,42567,0.00518,5376,0.46162,8,0.0006900000000000001,4719,0.4052,565,0.048510000000000005,0.31017,0.32101999999999997,0.11288,MMETSP1317
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1130.nt.fa.fixed.fa,14933,150,7249,7934390,489.36107999999996,3648,2257,0,3275,65.56449,282,632,1015,1468,3248,0.5643,-0.00162,0.00124,2.16043,34541,0.00435,0.10815999999999999,20743751,18960649,0.91404,16626846,0.8015399999999999,2333803,5922,54900,0.00692,2746,0.18389,17,0.00114,4197,0.28106,1328,0.08893,0.26632,0.44155,0.40952,MMETSP1130
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1131.nt.fa.fixed.fa,13075,150,5539,6602759,466.63946,2914,1542,0,2574,63.41458000000001,287,571,852,1184,2269,0.5555100000000001,-0.00155,0.007809999999999999,2.14663,12541,0.0019,0.10601,18333128,16466203,0.89817,13839234,0.75488,2626969,4912,24678,0.00374,1974,0.15098,6,0.00045999999999999996,1227,0.09383999999999999,1825,0.13957999999999998,0.22463000000000002,0.34594,0.49615,MMETSP1131
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1339.nt.fa.fixed.fa,13923,150,7373,10247246,715.32515,1657,3493,0,6525,77.58866,409,776,1090,1515,2377,0.49261000000000005,-0.0025800000000000003,0.00221,1.64895,12648,0.00123,0.14407,25502818,24057104,0.94331,21397524,0.8390299999999999,2659580,4360,31043,0.00303,3234,0.23228000000000001,18,0.0012900000000000001,5092,0.36573,1214,0.08719,0.38165,0.39605,0.13674,MMETSP1339
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1169.nt.fa.fixed.fa,24167,150,15551,22123603,894.91931,2870,8550,6,12517,74.5675,488,1039,1492,2081,3531,0.5836,-0.00035,0.00119,2.03242,69244,0.00313,0.16712,22447391,21040826,0.93734,18666891,0.8315799999999999,2373935,10715,105995,0.00479,6115,0.25303000000000003,31,0.00128,11718,0.48488000000000003,1049,0.043410000000000004,0.41818,0.47028000000000003,0.3912,MMETSP1169
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1180.nt.fa.fixed.fa,11248,150,7852,12156971,1064.4480800000001,1071,5366,0,5743,59.990990000000004,657,1226,1628,2139,3101,0.54166,-0.00399,0.00511,1.71137,35929,0.00296,0.19463,21388626,20361214,0.95196,18758703,0.8770399999999999,1602511,4391,53930,0.0044399999999999995,2779,0.24706999999999998,20,0.0017800000000000001,5575,0.49563999999999997,660,0.058679999999999996,0.45448999999999995,0.46556000000000003,0.02663,MMETSP1180
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1162.nt.fa.fixed.fa,21778,150,9144,14928049,656.79805,3615,4687,0,10060,87.60658000000001,355,761,1140,1694,3215,0.67155,-0.00197,0.00543,2.3199400000000003,24938,0.0016699999999999998,0.11750999999999999,18563447,16653657,0.89712,13418962,0.72287,3234695,12872,66955,0.00449,6650,0.30535,52,0.0023899999999999998,8563,0.39319,866,0.039760000000000004,0.28455,0.39465,0.41247,MMETSP1162
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1173.nt.fa.fixed.fa,22356,150,10465,19850571,857.5496099999999,3934,7608,1,11624,84.53516,511,1100,1585,2222,3853,0.60953,-0.0014,-1e-05,1.83824,69729,0.00351,0.15852,22256636,20847224,0.9366700000000001,17810325,0.80023,3036899,9791,97073,0.00489,5583,0.24973,55,0.00246,8354,0.37368,1014,0.045360000000000004,0.35052,0.49368999999999996,0.43666000000000005,MMETSP1173
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1176.nt.fa.fixed.fa,17632,150,7751,17638534,981.38044,1935,7145,0,10622,79.15449,610,1080,1512,2093,3411,0.48776,-0.0019199999999999998,0.00205,1.9527900000000002,47275,0.00268,0.18637,19339613,18267103,0.9445399999999999,16551025,0.8558100000000001,1716078,7312,78237,0.0044399999999999995,4578,0.25964,44,0.0025,8261,0.46852,979,0.05552000000000001,0.43713,0.46805,0.23983000000000002,MMETSP1176
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1177.nt.fa.fixed.fa,23442,150,14195,23262707,964.30893,3803,8768,6,11015,71.22142,548,1278,1836,2632,4465,0.38104,-0.0011300000000000001,-8e-05,1.60084,74317,0.0031899999999999997,0.16949,22390628,21309400,0.9517100000000001,19189973,0.85705,2119427,16838,137568,0.00591,8329,0.3553,87,0.00371,9652,0.41173999999999994,1085,0.04628,0.38394,0.49563,0.41481999999999997,MMETSP1177
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1178.nt.fa.fixed.fa,24294,150,8761,11883089,441.96279000000004,6685,2739,0,7540,84.69789,274,627,905,1298,7262,0.62857,-0.0027,0.00496,2.26705,64875,0.0054600000000000004,0.09611,22840118,20396534,0.8930100000000001,17613002,0.7711399999999999,2783532,10622,100697,0.00847,4825,0.19860999999999998,31,0.00128,8427,0.34688,1915,0.07883,0.2398,0.40653,0.33261999999999997,MMETSP1178
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1165.nt.fa.fixed.fa,13901,150,17595,13425296,948.13172,1412,4929,15,8562,83.76869,519,1019,1508,2132,4091,0.6573899999999999,0.0018899999999999998,0.00183,2.27033,32309,0.0024100000000000002,0.15175999999999998,12883255,11916029,0.9249200000000001,9935659,0.7712100000000001,1980370,7562,54965,0.00409,3671,0.26408000000000004,36,0.00259,5973,0.42968,618,0.04446,0.34891,0.41888000000000003,0.46312,MMETSP1165
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1172.nt.fa.fixed.fa,7649,150,13583,11973834,1543.82612,948,4425,3,5009,63.457330000000006,1032,1811,2568,3486,5174,0.42245,0.00238,-0.00015,1.99522,15554,0.0013,0.24714,25399862,24704759,0.9726299999999999,22469132,0.8846200000000001,2235627,5713,28280,0.00236,2365,0.30919,19,0.00248,1932,0.25258,1262,0.16499,0.40151,0.41025,0.03148,MMETSP1172
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1164.nt.fa.fixed.fa,17769,150,13866,17623436,968.5913099999999,2399,6762,3,10646,78.94981,547,1143,1682,2387,3844,0.6806399999999999,0.0009599999999999999,0.00265,2.4876099999999997,25615,0.00145,0.14856,24484463,23224488,0.9485399999999999,18822652,0.76876,4401836,9397,63312,0.00359,5655,0.31825,33,0.00186,5907,0.33243,2233,0.12567,0.30501,0.31290999999999997,0.041839999999999995,MMETSP1164
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1330.nt.fa.fixed.fa,8958,150,24285,10959061,1198.9079,1267,3607,19,5161,68.66662,671,1471,2365,3543,6536,0.5777100000000001,-0.00139,-0.00013000000000000002,2.02585,22321,0.0020399999999999997,0.19791,21842016,20745998,0.9498200000000001,17911085,0.8200299999999999,2834913,5193,42205,0.00385,2928,0.32686,23,0.00257,3480,0.38848,1053,0.11755,0.37217,0.38145,0.04824,MMETSP1330
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1057.nt.fa.fixed.fa,21757,150,23252,29786206,1334.33387,4439,9731,68,11593,71.95522,916,1830,2763,4107,7377,0.44154,-0.0017800000000000001,0.00328,1.78302,54899,0.0018399999999999998,0.21821999999999997,42314895,41014438,0.9692700000000001,35864722,0.84757,5149716,17030,134365,0.00451,8608,0.39564,109,0.0050100000000000006,5597,0.25725,2073,0.09527999999999999,0.42078000000000004,0.4264,0.042839999999999996,MMETSP1057
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1058.nt.fa.fixed.fa,21988,150,26404,30224704,1353.62725,2681,11237,30,13448,77.28350999999999,862,1568,2265,3304,5583,0.47176999999999997,-0.0019100000000000002,-0.00082,1.85532,106325,0.00352,0.22885999999999998,33112989,32093671,0.9692200000000001,28621332,0.86435,3472339,13234,181903,0.00602,7104,0.32309,82,0.00373,6328,0.28779,2141,0.09737,0.44761000000000006,0.45325,0.051460000000000006,MMETSP1058
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1059.nt.fa.fixed.fa,12781,150,27914,21671095,1679.60645,1191,7606,40,9154,76.93691,1017,1821,2712,3904,6600,0.47708999999999996,-0.00185,0.00117,1.73862,29318,0.00135,0.26932,35886630,34943716,0.9737299999999999,31547392,0.87908,3396324,6936,51551,0.00238,3616,0.28292,24,0.0018800000000000002,3512,0.27478,1117,0.0874,0.49872,0.5028199999999999,0.03221,MMETSP1059
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1060.nt.fa.fixed.fa,17200,150,20706,25983755,1486.6662199999998,2384,8762,39,9890,66.95822,997,1928,2785,3926,6412,0.49636,-0.00124,0.0014199999999999998,2.00853,42509,0.00164,0.23673000000000002,37986371,36798339,0.96872,33017396,0.86919,3780943,10157,89337,0.00344,5826,0.33871999999999997,49,0.00285,6080,0.35349,1776,0.10325999999999999,0.42493000000000003,0.43226000000000003,0.04487,MMETSP1060
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1061.nt.fa.fixed.fa,20080,150,17050,25055163,1220.22784,3205,8915,17,10556,71.71637,809,1660,2392,3380,5678,0.49956000000000006,-0.0009,-0.00212,2.01136,63026,0.00252,0.20410999999999999,35137172,33891388,0.96455,30146202,0.8579600000000001,3745186,10848,107233,0.00428,6601,0.32874000000000003,54,0.0026899999999999997,7110,0.35408,1825,0.09089,0.39071,0.41921,0.38868,MMETSP1061
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1064.nt.fa.fixed.fa,18747,150,15519,21813511,1137.1649300000001,2863,7724,24,9844,68.70649,684,1411,2133,3199,5569,0.43316000000000004,-0.00134,-0.00126,2.0575099999999997,51165,0.00235,0.20024,27326036,25416441,0.9301200000000001,22115250,0.8093100000000001,3301191,10605,113632,0.00521,7049,0.37601,79,0.00421,7165,0.38219000000000003,1598,0.08524,0.40216,0.40765999999999997,0.048589999999999994,MMETSP1064
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1065.nt.fa.fixed.fa,23943,150,19629,27526109,1118.84847,4273,9444,23,12058,71.34359,691,1521,2307,3408,5889,0.4824,-0.0016699999999999998,-0.0016699999999999998,1.9061099999999997,60302,0.0021899999999999997,0.19242,32997247,31819787,0.9643200000000001,28069834,0.85067,3749953,11812,119061,0.00433,7679,0.32072,108,0.00451,8100,0.3383,3980,0.16623,0.34442,0.35191999999999996,0.036610000000000004,MMETSP1065
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1066.nt.fa.fixed.fa,36405,150,14337,27854161,729.75657,7469,9717,13,13941,75.92617,386,976,1467,2175,4396,0.46023000000000003,-0.00527,0.00427,2.0197599999999998,92285,0.00331,0.14121,33022883,28796234,0.8720100000000001,22800819,0.6904600000000001,5995415,20527,176647,0.00634,14190,0.38978,101,0.00277,15471,0.42496999999999996,1932,0.053070000000000006,0.28152,0.37255,0.42751000000000006,MMETSP1066
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1067.nt.fa.fixed.fa,32778,150,14941,30893327,911.43126,5901,11276,9,15317,78.58051,497,1241,1841,2646,4673,0.55129,-0.00271,-0.00037999999999999997,2.04918,324430,0.0105,0.16284,28214440,25229363,0.8942,20100836,0.71243,5128527,17213,402299,0.013019999999999999,13041,0.39786,136,0.00415,13975,0.42635,1276,0.03893,0.28736999999999996,0.38098000000000004,0.38015,MMETSP1067
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1068.nt.fa.fixed.fa,47663,150,24363,37733113,756.54569,9723,13312,17,20010,78.59895,402,1019,1541,2248,4371,0.61905,-0.0043100000000000005,-0.0038399999999999997,2.10109,80614,0.00214,0.13717000000000001,29729660,26274129,0.8837700000000001,19438296,0.65384,6835833,28680,228241,0.00605,19402,0.40707,201,0.004220000000000001,17384,0.36473,4274,0.08967,0.22946,0.26354,0.23071,MMETSP1068
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0964.nt.fa.fixed.fa,14158,150,8011,17134542,1190.07197,1648,6882,0,8928,75.54862,752,1413,1999,2729,4016,0.6239399999999999,-0.00031,0.0025,2.30654,25378,0.00148,0.1982,28722178,27464861,0.9562200000000001,23672174,0.8241799999999999,3792687,6207,46281,0.0027,4292,0.30315,22,0.00155,4645,0.32808000000000004,1730,0.12219000000000001,0.35844000000000004,0.36707,0.03648,MMETSP0964
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1348.nt.fa.fixed.fa,13398,150,7296,17126665,1262.0574,1265,7270,0,8380,63.37451,827,1435,1935,2543,3597,0.40138,-0.00421,-0.00179,1.9678,28657,0.0016699999999999998,0.22695,28152396,27338963,0.97111,25339580,0.90009,1999383,4998,51627,0.00301,3030,0.22615,22,0.00164,4189,0.31266,2990,0.22316999999999998,0.39597,0.39937,0.02889,MMETSP1348
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1355.nt.fa.fixed.fa,20766,150,22179,16281909,761.77911,2667,4983,30,10330,87.46361,379,818,1295,2057,5382,0.6322300000000001,-0.004520000000000001,-0.001,1.8959,45426,0.00279,0.13369,30207170,27893601,0.9234100000000001,23539010,0.77925,4354591,6600,79317,0.00487,5423,0.26115,29,0.0014,8341,0.40166999999999997,1211,0.058320000000000004,0.36207,0.36539,0.01778,MMETSP1355
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1356.nt.fa.fixed.fa,25331,150,13507,17604978,670.92337,3527,5866,1,11364,81.51404000000001,351,753,1136,1611,2762,0.58134,-0.00367,0.00105,1.9113099999999998,39147,0.0022199999999999998,0.12995,26306167,23880238,0.9077799999999999,19993955,0.76005,3886283,10472,77526,0.0044,6409,0.25301,31,0.00122,8941,0.35297,1746,0.06892999999999999,0.33239,0.38463,0.37253000000000003,MMETSP1356
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1357.nt.fa.fixed.fa,30633,150,18752,23807762,755.9934400000001,3738,7638,17,15352,86.03096,381,814,1260,1920,3966,0.61202,-0.0037600000000000003,0.00212,1.8498400000000002,57984,0.00244,0.13641,25585930,23353135,0.9127299999999999,19589661,0.76564,3763474,10859,110700,0.00465,7668,0.25032,50,0.0016300000000000002,11871,0.38752,1590,0.0519,0.35484,0.40531,0.31242,MMETSP1357
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1358.nt.fa.fixed.fa,25166,150,14222,25808342,1002.09159,3424,10317,9,14345,79.54741999999999,627,1186,1649,2320,4036,0.47672,-0.0022600000000000003,-0.00195,1.94661,61777,0.0023899999999999998,0.18637,23623295,22149303,0.9376,19542989,0.8272799999999999,2606314,15584,116828,0.004529999999999999,8121,0.3227,90,0.00358,11394,0.45275,856,0.034010000000000006,0.43718,0.52188,0.42582,MMETSP1358
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1359.nt.fa.fixed.fa,22931,150,11539,17927365,759.6581,2950,7142,2,12725,74.12945,520,867,1113,1399,2043,0.46373000000000003,-0.00292,-0.00035,2.0087900000000003,23237,0.0013,0.15609,24234613,22849484,0.94285,20348743,0.8396600000000001,2500741,10076,63709,0.00355,5865,0.25577,46,0.00201,7827,0.34133,4197,0.18303,0.35952,0.38194,0.33676,MMETSP1359
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0918.nt.fa.fixed.fa,17759,150,9395,19285378,1060.49851,2619,7392,0,10040,77.19154,665,1309,1927,2691,4147,0.45693,-0.00387,0.00095,1.77433,23188,0.0012,0.19316,40556079,39108448,0.96431,34703147,0.8556799999999999,4405301,10013,67312,0.00349,5828,0.32816999999999996,90,0.00507,5328,0.30002,2433,0.13699999999999998,0.32522,0.36015,0.28058,MMETSP0918
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1352.nt.fa.fixed.fa,17026,150,16740,17463412,993.78903,3132,5893,10,7996,80.19569,533,1409,2172,3296,5650,0.5313399999999999,-0.0032700000000000003,0.00049,2.21827,25136,0.00144,0.16708,21486729,20184402,0.93939,17052585,0.7936300000000001,3131817,11464,73452,0.00421,6577,0.38629,60,0.00352,6871,0.40356,1044,0.061320000000000006,0.33554,0.40453,0.44526000000000004,MMETSP1352
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0920.nt.fa.fixed.fa,20702,150,6580,16016152,742.88581,3700,6028,0,9584,73.15499,427,945,1385,1916,2830,0.45488999999999996,-0.00563,0.0003,1.76437,29814,0.00186,0.14892,20294874,18895765,0.93106,16371134,0.80666,2524631,9630,71966,0.00449,5601,0.27055,60,0.0029,6167,0.29789,3781,0.18264,0.28348,0.29394000000000003,0.02408,MMETSP0920
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0962.nt.fa.fixed.fa,4941,150,8319,3427122,671.79539,621,1193,0,2592,83.38356999999999,405,758,1032,1334,1973,0.62998,-0.0017399999999999998,0.00923,2.31203,9654,0.00282,0.13118,17877949,16819542,0.9408,14365274,0.80352,2454268,1421,18777,0.00548,1589,0.32159,6,0.00121,2622,0.53066,206,0.04169,0.33366,0.50451,0.45931000000000005,MMETSP0962
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0963.nt.fa.fixed.fa,13238,150,7828,10372802,754.94334,2191,3993,0,6245,74.68502,413,963,1384,1875,2864,0.61997,-0.00033999999999999997,0.0015199999999999999,2.3127400000000002,27825,0.00268,0.14252,18923818,17994275,0.95088,15746434,0.8321,2247841,5795,44129,0.00425,3175,0.23984,16,0.00121,4515,0.34106,1783,0.13469,0.31654,0.33313000000000004,0.1713,MMETSP0963
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0965.nt.fa.fixed.fa,13378,150,7401,13788603,1008.76035,1695,5530,0,7715,75.29673000000001,586,1228,1744,2399,3583,0.6219100000000001,0.0004,0.0009199999999999999,2.30214,30107,0.00218,0.17564000000000002,18789842,17833216,0.94909,15590801,0.82975,2242415,5979,49164,0.0035700000000000003,3912,0.29241999999999996,18,0.00135,5190,0.38795,1528,0.11422,0.35275,0.36136999999999997,0.0371,MMETSP0965
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1347.nt.fa.fixed.fa,12774,150,6516,11180529,858.8430400000001,1213,4639,0,6730,61.669059999999995,535,928,1242,1622,2240,0.39823000000000003,-0.004079999999999999,-0.00044,1.96747,16246,0.00145,0.17064000000000001,10755056,10254268,0.95344,9416143,0.87551,838125,3562,30229,0.0027,1953,0.15289,19,0.00149,3626,0.28386,2804,0.21950999999999998,0.36827,0.3727,0.02891,MMETSP1347
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1349.nt.fa.fixed.fa,13992,150,7135,14436640,1015.9283199999999,1284,6389,0,7824,58.08889,635,1126,1517,1961,2683,0.39675,-0.00286,-0.00139,1.9728299999999999,16325,0.0011300000000000001,0.19399999999999998,21453339,20845321,0.9716600000000001,19415897,0.9050299999999999,1429424,4758,36035,0.0025,2642,0.18882000000000002,31,0.0022199999999999998,3605,0.25765,3538,0.25286,0.37067,0.3742,0.02231,MMETSP1349
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1094.nt.fa.fixed.fa,40494,150,14301,35272954,850.4466800000001,4825,12646,6,19771,73.05108,460,940,1423,2047,3515,0.59729,-0.00274,0.00014,2.13826,162433,0.00461,0.15752,17804801,14553063,0.8173699999999999,12001264,0.67405,2551799,14463,251058,0.0071200000000000005,12250,0.30251,120,0.00296,25434,0.6280899999999999,1468,0.03625,0.31718,0.39425,0.44838,MMETSP1094
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1098.nt.fa.fixed.fa,29370,150,18481,23123717,753.43895,5777,6788,19,11711,82.54684,366,958,1717,2856,6000,0.52998,-0.0036899999999999997,0.00331,2.06777,64198,0.00278,0.1414,25415813,21953435,0.86377,18464702,0.7265,3488733,15558,150418,0.0065,10874,0.37024,162,0.005520000000000001,14906,0.50752,1053,0.03585,0.25904,0.43413,0.54099,MMETSP1098
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1104.nt.fa.fixed.fa,16207,150,20876,14811229,892.3850199999999,2013,5090,28,9106,88.73421,454,1017,1570,2364,4781,0.6580199999999999,-0.004229999999999999,0.00157,2.19231,35662,0.0024100000000000002,0.14807,11174800,10286897,0.9205399999999999,8739882,0.7821100000000001,1547015,6116,60590,0.00409,4817,0.29722,20,0.00123,8150,0.5028699999999999,665,0.041030000000000004,0.34906,0.45445,0.51158,MMETSP1104
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1107.nt.fa.fixed.fa,15812,150,13119,14740455,914.2715699999999,1634,5234,4,8923,86.18499,461,1012,1569,2307,3786,0.28634,0.00168,0.0001,1.1980899999999999,38561,0.00262,0.1354,18693589,17998250,0.9628,16623123,0.8892399999999999,1375127,7816,72323,0.00491,4427,0.27998,26,0.00164,6721,0.42506000000000005,692,0.04376,0.45666,0.53645,0.47886000000000006,MMETSP1107
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1114.nt.fa.fixed.fa,29939,150,13655,26137535,846.96125,4521,9463,5,15556,87.08187,446,1040,1564,2272,4046,0.6599,-0.00217,0.00413,2.45623,64065,0.00245,0.14319,18959660,16854754,0.8889799999999999,13081688,0.68997,3773066,15202,133234,0.0051,11584,0.38692,101,0.00337,14266,0.4765,673,0.02248,0.28286,0.40321,0.5038600000000001,MMETSP1114
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1082.nt.fa.fixed.fa,8892,150,20757,16891194,1883.6798199999998,823,5336,71,6656,74.55855,1086,2122,3130,4476,8123,0.6359199999999999,-0.00045999999999999996,0.004379999999999999,2.2804900000000004,13698,0.00081,0.25498000000000004,24856981,23975451,0.96454,20659601,0.83114,3315850,6864,32521,0.00193,2658,0.29891999999999996,11,0.00124,1782,0.2004,868,0.09762,0.4372,0.44626000000000005,0.23898000000000003,MMETSP1082
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1084.nt.fa.fixed.fa,9691,150,25114,15454623,1579.72521,842,5413,25,7080,77.58203,927,1760,2586,3613,5968,0.64637,-0.00165,0.00118,2.29498,14662,0.00095,0.22473,29097293,28076114,0.9649,24168107,0.8306,3908007,7074,36671,0.00237,2837,0.29275,16,0.00165,2232,0.23031999999999997,1092,0.11268,0.42238000000000003,0.4283,0.04863,MMETSP1084
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1085.nt.fa.fixed.fa,8032,150,13256,10870185,1331.2381699999999,1024,4086,8,5488,77.18923000000001,840,1534,2195,3125,5160,0.61911,-0.0019199999999999998,0.00331,1.8257400000000001,11509,0.00106,0.21328000000000003,18264299,17528892,0.9597399999999999,15338984,0.83983,2189908,3885,25525,0.00235,2317,0.28847,40,0.00498,1690,0.21040999999999999,923,0.11492000000000001,0.41821,0.42746000000000006,0.04451,MMETSP1085
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1090.nt.fa.fixed.fa,25340,150,14512,19239318,735.45142,3496,6538,10,13172,83.84149000000001,406,822,1199,1738,3170,0.67597,-0.00305,0.0046,2.33888,41150,0.00214,0.12962,22140770,20451067,0.92368,16690222,0.7538199999999999,3760845,11394,87183,0.004529999999999999,7134,0.28153,51,0.00201,9646,0.38066,2201,0.08686,0.29607,0.32175,0.30116,MMETSP1090
