assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,SampleName
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0313.cds.fa.fixed.fa,8719,148,13782,8523913,955.5938800000001,1111,3210,3,5282,96.48543000000001,525,1120,1638,2361,4035,0.50517,0.05144,0.07218,2.06307,11920,0.0014,0.17912999999999998,20159435,15236554,0.7558,11664552,0.57862,3572002,3455,30058,0.0035299999999999997,3940,0.45188999999999996,19,0.00218,3000,0.34408,246,0.028210000000000002,0.26421999999999995,0.37234,0.47988000000000003,MMETSP0313
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0017.cds.fa.fixed.fa,30350,51,18797,40194487,1310.97021,2518,15644,43,23604,95.72576,758,1334,1899,2802,4835,0.47595,0.041510000000000005,0.08519,1.76797,84807,0.0021100000000000003,0.22169,16818502,14244167,0.84693,12223899,0.7268100000000001,2020268,3890,4977834,0.12384,19035,0.6271800000000001,5116,0.16857,13312,0.43861999999999995,1925,0.06343,0.2378,0.43056000000000005,0.42705,MMETSP0017
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1124.cds.fa.fixed.fa,29544,148,6182,23721703,789.2262,2336,8880,0,20110,95.46495999999999,474,802,1095,1443,2067,0.57225,0.0564,0.03355,1.94744,21840,0.0009199999999999999,0.15728,24942897,14841688,0.5950300000000001,10893630,0.43673999999999996,3948058,3289,1818160,0.07665,10611,0.35916,2074,0.0702,13975,0.47302,1400,0.047389999999999995,0.19372,0.26645,0.3485,MMETSP1124
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0040.cds.fa.fixed.fa,16943,148,3911,12634927,734.7516400000001,1072,4229,0,11634,96.96813,445,732,966,1240,1717,0.5382100000000001,0.04518,0.10933,1.99775,20382,0.00161,0.15131,26938724,16194668,0.60117,11533014,0.42812,4661654,4321,43690,0.00346,4107,0.2424,30,0.0017699999999999999,4263,0.25161,3037,0.17925,0.15909,0.19103,0.31303000000000003,MMETSP0040
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0416.cds.fa.fixed.fa,33590,147,11214,23817203,694.16666,2888,7042,1,20176,95.43804,397,678,960,1344,2364,0.56019,0.06406,0.08907000000000001,1.9121,74638,0.00313,0.13387000000000002,40556249,20131729,0.49638999999999994,12594858,0.31055,7536871,6215,2543170,0.10678,18209,0.5421,4079,0.12143,13792,0.4106,3909,0.11637,0.09473,0.14784,0.33615,MMETSP0416
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0851.cds.fa.fixed.fa,43373,148,8348,37890089,847.6890199999999,6502,14669,0,24844,94.77542,483,1035,1493,2076,3252,0.5732,0.03725,0.07324,2.04583,212871,0.00562,0.15795,34912150,20330187,0.58232,14730254,0.42191999999999996,5599933,18412,354869,0.00937,18456,0.42552,330,0.00761,21878,0.50442,4326,0.09974,0.14965,0.16924,0.059370000000000006,MMETSP0851
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0046.cds.fa.fixed.fa,21557,51,12609,25854584,1185.52391,1899,10705,7,16616,94.3611,719,1215,1691,2327,3726,0.54488,0.06306,0.08701,1.7911599999999999,16220,0.00063,0.20765,20775376,16061148,0.7730899999999999,13050970,0.6281899999999999,3010178,6243,2474423,0.09571,10229,0.47451000000000004,2316,0.10744000000000001,7132,0.33084,1185,0.054970000000000005,0.20976999999999998,0.38402,0.4154,MMETSP0046
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0941.cds.fa.fixed.fa,8430,148,18156,11513269,1346.04603,976,4582,11,6277,92.70767,860,1458,2038,2915,5259,0.58797,0.04355,0.057879999999999994,2.09813,9932,0.00086,0.22776999999999997,23509336,18115033,0.77055,15279397,0.64993,2835636,3224,27518,0.0023899999999999998,2807,0.33298,55,0.006520000000000001,1526,0.18102000000000001,437,0.05184,0.34872,0.43376000000000003,0.52862,MMETSP0941
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1465.cds.fa.fixed.fa,11381,148,4148,6657442,549.28504,2366,1925,0,4879,91.43786,308,672,1023,1523,2735,0.6207199999999999,0.035019999999999996,0.08011,2.0533200000000003,13579,0.0020399999999999997,0.11148,19393244,15026215,0.77482,9994024,0.5153399999999999,5032191,5839,30819,0.00463,2777,0.244,29,0.00255,943,0.08286,2064,0.18135,0.09468,0.15001,0.32948,MMETSP1465
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0208.cds.fa.fixed.fa,16561,148,19165,13056259,767.9689599999999,1947,3759,29,6834,60.057680000000005,384,767,1281,2141,5414,0.51915,-0.01369,0.12972,1.71481,18152,0.00139,0.14132999999999998,33534966,21665159,0.64605,17309889,0.51617,4355270,2598,49777,0.00381,6831,0.41248,30,0.0018100000000000002,4083,0.24654,318,0.0192,0.23098000000000002,0.30077,0.51844,MMETSP0208
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0988.cds.fa.fixed.fa,36328,148,26239,32990105,891.8075,3413,11432,33,22969,93.67357,481,917,1353,2043,4071,0.64163,0.0279,0.07478,2.0793,34745,0.00105,0.15477,27747380,20478628,0.7380399999999999,15672615,0.56483,4806013,13513,3828110,0.11604,13441,0.36999,3435,0.09456,18133,0.49915,2254,0.06205,0.21076,0.32957,0.40421,MMETSP0988
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0947.cds.fa.fixed.fa,21565,148,16229,27775956,1281.54551,804,10989,16,17715,94.06701,708,1200,1715,2486,4554,0.45333999999999997,0.07902999999999999,0.08366,1.5602200000000002,46090,0.0016600000000000002,0.22153,37933399,25795708,0.68003,19311512,0.5090899999999999,6484196,3173,3663126,0.13188,11646,0.54004,3105,0.14398,9774,0.45323,924,0.04285,0.2021,0.31396,0.33683,MMETSP0947
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0909.cds.fa.fixed.fa,17793,148,5292,13315428,724.71961,2433,4908,0,10135,96.71692,421,829,1185,1593,2351,0.42628999999999995,0.06656000000000001,0.09794,1.84939,14198,0.00107,0.14198,26489465,13755004,0.51926,9567280,0.36117,4187724,7479,60799,0.00457,6892,0.38734,73,0.0041,2844,0.15984,5853,0.32895,0.08001,0.08515,0.030789999999999998,MMETSP0909
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0164.cds.fa.fixed.fa,25533,147,6421,17207096,652.11499,3218,5548,0,13552,94.23969,363,712,1022,1398,2283,0.62128,-0.00185,0.01904,2.25412,71393,0.00415,0.12787,26549316,19444069,0.73238,14042538,0.52892,5401531,6621,96226,0.0055899999999999995,7400,0.28981999999999997,73,0.00286,9103,0.35652,1286,0.05037,0.21932,0.28872,0.43628999999999996,MMETSP0164
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0716.cds.fa.fixed.fa,891,148,1815,227063,178.9046,395,6,0,50,96.66946999999999,223,287,412,1815,1815,0.60635,0.031560000000000005,0.035019999999999996,2.24214,217,0.0009599999999999999,0.055689999999999996,4258072,271658,0.0638,26727,0.00628,244931,19,28345,0.12483,770,0.8642,114,0.12795,842,0.94501,59,0.06622,0.00108,0.00162,0.04753,MMETSP0716
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0158.cds.fa.fixed.fa,16570,148,15225,20509159,1229.3162300000001,802,8154,10,13155,97.4144,694,1182,1658,2441,4398,0.44233,0.05646,0.07115,1.9393799999999999,27736,0.00135,0.21968000000000001,28548319,23859404,0.8357600000000001,19728384,0.69105,4131020,6954,77694,0.00379,6864,0.41423999999999994,47,0.0028399999999999996,3326,0.20072,218,0.01316,0.42327,0.49587,0.43946999999999997,MMETSP0158
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1393.cds.fa.fixed.fa,7333,148,16178,7737923,1040.02564,645,2769,8,4847,93.21283000000001,547,1101,1666,2570,4509,0.63842,0.0303,0.09626,2.2595,24892,0.00322,0.17007,5865096,4800030,0.8184100000000001,3749732,0.6393300000000001,1050298,1697,38846,0.00502,2365,0.32250999999999996,16,0.00218,3822,0.5212100000000001,293,0.03996,0.30964,0.34776999999999997,0.39648,MMETSP1393
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0973.cds.fa.fixed.fa,19586,148,14757,20096396,1002.6369900000001,2659,7390,8,11821,93.51353,576,1179,1742,2582,4647,0.56782,0.04219,0.08968,2.0514200000000002,40494,0.00201,0.17886,17228515,14093317,0.81802,10366082,0.60168,3727235,10139,108164,0.005379999999999999,9365,0.47815,106,0.00541,5875,0.29996,657,0.03354,0.23795,0.35707,0.47675,MMETSP0973
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0448.cds.fa.fixed.fa,55852,148,14048,41132653,703.4326599999999,10695,14085,7,25759,94.02136999999999,362,910,1424,2064,3777,0.65115,0.02785,0.06097,2.13196,144555,0.00351,0.12674000000000002,22674626,17640573,0.77799,13057355,0.57586,4583218,28611,304925,0.007409999999999999,19204,0.34384000000000003,405,0.00725,24045,0.43051000000000006,1955,0.035,0.22746,0.35416,0.4885,MMETSP0448
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0272.cds.fa.fixed.fa,96640,147,16281,100294381,1020.04846,9955,39283,40,64994,92.62954,586,1121,1600,2235,3811,0.5980300000000001,0.05703,0.02252,2.06371,210817,0.0021,0.18075,30809495,23540314,0.7640600000000001,18686888,0.60653,4853426,38338,15930771,0.15884,47763,0.49423999999999996,13125,0.13581,50952,0.5272399999999999,3235,0.03347,0.21649000000000002,0.40826999999999997,0.49604,MMETSP0272
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1449.cds.fa.fixed.fa,13456,148,24561,15819429,1161.33948,1110,6176,17,9648,96.7236,675,1215,1722,2526,4638,0.47777,0.054229999999999993,0.06205,1.8508099999999998,24452,0.00155,0.2087,34437474,26436220,0.76766,19159709,0.5563600000000001,7276511,8585,55901,0.0035299999999999997,6007,0.44642,35,0.0026,3324,0.24703000000000003,431,0.03203,0.26876,0.3339,0.42431,MMETSP1449
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1054.cds.fa.fixed.fa,24672,148,8040,28207849,1138.41055,700,12464,0,20673,95.2409,669,1086,1454,1899,2762,0.48948,0.06727000000000001,0.12527,1.9342099999999998,18723,0.00066,0.21414,30806275,22447926,0.72868,17297820,0.5615,5150106,8423,2975584,0.10549000000000001,11476,0.46513999999999994,2934,0.11892,9278,0.37605,2302,0.0933,0.21604,0.31228,0.30025999999999997,MMETSP1054
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1345.cds.fa.fixed.fa,7765,148,13567,9554752,1224.73844,258,3928,6,6331,96.42103,677,1164,1608,2322,3790,0.43004,-0.02034,0.15893,1.4354,8514,0.0008900000000000001,0.20493000000000003,25575770,18662474,0.72969,15825187,0.6187600000000001,2837287,2436,15885,0.0016600000000000002,2033,0.26182,2,0.00026000000000000003,743,0.09569,1108,0.14269,0.30466,0.31498000000000004,0.38058000000000003,MMETSP1345
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0112.cds.fa.fixed.fa,11712,148,21878,14642785,1243.12713,483,5718,27,9356,94.37703,679,1179,1671,2440,4587,0.5382,0.02985,0.12425,1.95072,9406,0.00064,0.21886999999999998,24008387,18492135,0.7702399999999999,15287136,0.63674,3204999,4012,1814613,0.12393,4717,0.40275,1358,0.11595,4054,0.34614,310,0.02647,0.26683,0.44133999999999995,0.5595600000000001,MMETSP0112
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0216.cds.fa.fixed.fa,37516,148,14919,47198136,1247.8189300000001,2218,17885,34,28951,94.21548,678,1242,1793,2667,4545,0.43892,0.03675,0.09016,1.6969400000000001,200427,0.00425,0.21523,36027002,22103824,0.61353,16939295,0.47018000000000004,5164529,13081,4243657,0.08991,26214,0.6987399999999999,4315,0.11502000000000001,18149,0.48377,1148,0.0306,0.2049,0.31098000000000003,0.45399999999999996,MMETSP0216
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0739.cds.fa.fixed.fa,19265,148,12312,16720429,851.64625,1813,6475,1,12547,97.01902,488,912,1274,1746,2685,0.49348000000000003,0.06623,0.08834,1.91688,24064,0.00144,0.16522,22668284,14418100,0.63605,11033683,0.48675,3384417,4534,74583,0.00446,7622,0.39564,66,0.00343,5196,0.26971,5868,0.30459,0.14512,0.14775,0.03953,MMETSP0739
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1363.cds.fa.fixed.fa,30810,148,10771,23669386,744.64865,4221,8244,1,17182,92.71825,411,840,1229,1748,3139,0.69091,-0.0017100000000000001,-0.00576,2.36689,55675,0.00235,0.12738,27307696,23888782,0.8748,16935639,0.6201800000000001,6953143,16385,148603,0.00628,11044,0.35846,127,0.00412,10131,0.32882,1583,0.051379999999999995,0.22225,0.30944,0.41939,MMETSP1363
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1423.cds.fa.fixed.fa,13611,149,13563,17090420,1241.53413,1105,6897,5,10046,95.59579000000001,738,1315,1839,2614,4246,0.51199,0.023180000000000003,0.11531,2.11438,39360,0.0023,0.21295,17170611,13947779,0.8123100000000001,11014888,0.6415,2932891,5723,75552,0.00442,6369,0.46793,29,0.00213,4567,0.33554,310,0.02278,0.33476,0.42641999999999997,0.4568,MMETSP1423
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1052.cds.fa.fixed.fa,23819,148,23175,30542163,1275.66325,912,11851,70,19424,93.65188,693,1186,1701,2504,4822,0.48653,0.06443,0.12864,1.9223,27015,0.00088,0.22358000000000003,30025887,21740373,0.72405,17400817,0.57953,4339556,8749,3744268,0.12259,12146,0.50993,3140,0.13183,10751,0.45136000000000004,619,0.02599,0.23939000000000002,0.39169,0.45713000000000004,MMETSP1052
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0492.cds.fa.fixed.fa,12439,148,4422,8824993,697.27052,874,2719,0,8152,97.47738000000001,416,687,932,1231,1790,0.51085,0.08366,0.08379,1.9678,11152,0.00126,0.1431,19315131,13323294,0.68979,9257140,0.47927,4066154,3249,35456,0.00402,3810,0.30629,28,0.00225,2824,0.22703,5122,0.41176999999999997,0.10529000000000001,0.1068,0.02265,MMETSP0492
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1039.cds.fa.fixed.fa,19314,148,11665,23840266,1226.03107,926,10128,2,15542,94.35943,720,1213,1675,2234,3320,0.46337,0.07889,0.06891,1.7726099999999998,50663,0.00213,0.22218000000000002,31281759,24875232,0.7952,20136409,0.64371,4738823,6280,2589924,0.10864000000000001,10548,0.54613,2341,0.12120999999999998,8267,0.42803,691,0.03578,0.29394000000000003,0.44256,0.55113,MMETSP1039
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0814.cds.fa.fixed.fa,13144,148,10110,10727412,797.79595,1399,3673,1,7774,96.18876999999999,431,842,1257,1825,3246,0.6031,0.00526,0.0342,2.24398,27175,0.00253,0.14944000000000002,11813946,8648221,0.7320300000000001,6648474,0.56276,1999747,3700,50627,0.00472,4216,0.32075,33,0.00251,5619,0.4275,723,0.05501,0.23920999999999998,0.30832,0.42766000000000004,MMETSP0814
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0853.cds.fa.fixed.fa,12435,148,5521,11953100,947.4664300000001,987,5240,0,9024,96.34201,597,1012,1327,1712,2535,0.52454,0.0146,0.11972999999999999,2.03456,36446,0.00305,0.17927,19341696,12815628,0.66259,9108226,0.47091000000000005,3707402,6730,56236,0.0047,4357,0.35038,19,0.0015300000000000001,2671,0.2148,4496,0.36156,0.11673,0.12226,0.0332,MMETSP0853
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0797.cds.fa.fixed.fa,82788,147,7151,74297729,879.2036,8728,29095,0,54697,92.94855,527,952,1344,1829,2859,0.67148,0.0205,0.06588,2.08732,165232,0.0022199999999999998,0.15256,24296474,19150897,0.78822,15200642,0.62563,3950255,21610,9056957,0.1219,38731,0.46783,9085,0.10974,41659,0.5032,3016,0.036430000000000004,0.24956,0.40523000000000003,0.44798999999999994,MMETSP0797
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0758.cds.fa.fixed.fa,8078,148,14285,10567727,1302.74301,251,4118,11,6676,96.57341,701,1227,1763,2558,4436,0.35888000000000003,0.0126,0.1146,1.7035900000000002,2951,0.00028,0.20419,26541059,15842076,0.5968899999999999,13495412,0.50847,2346664,2323,1169023,0.11062000000000001,3772,0.46695,919,0.11377000000000001,1915,0.23706,565,0.06994,0.20706,0.33163000000000004,0.43117,MMETSP0758
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1159.cds.fa.fixed.fa,6953,148,6355,7647698,1093.32792,265,3390,0,5730,90.76001,658,1056,1388,1836,2725,0.5311600000000001,0.07316,0.08999,1.92335,7304,0.0009599999999999999,0.2037,30646639,18904174,0.6168399999999999,14975266,0.48863999999999996,3928908,1591,683318,0.08935,2494,0.35869,667,0.09593,1980,0.28476999999999997,1309,0.18825999999999998,0.17919000000000002,0.2383,0.11042,MMETSP1159
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1143.cds.fa.fixed.fa,26526,148,17862,25366261,941.24139,2295,8731,39,17111,93.65928000000001,497,953,1437,2202,4521,0.61074,0.02192,0.0784,1.8815,32859,0.0013,0.16147,25492874,19766636,0.7753800000000001,15763227,0.61834,4003409,10435,3423857,0.13498,12220,0.46068000000000003,3098,0.11679,8105,0.30555,1350,0.05089,0.22264,0.38666999999999996,0.4776,MMETSP1143
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1065.cds.fa.fixed.fa,18692,148,18255,19676581,1031.51466,2286,7350,11,11722,95.7569,591,1191,1734,2565,4605,0.49262,0.01461,0.06821,1.90802,45011,0.00229,0.18456,32997247,24430426,0.74038,18408478,0.55788,6021948,5280,88177,0.00448,7523,0.40247,50,0.00267,4758,0.25455,5571,0.29804,0.16585,0.17003,0.04547,MMETSP1065
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1142.cds.fa.fixed.fa,25922,147,13480,24370047,925.3578,2200,8566,14,16684,93.76963,488,946,1407,2130,4101,0.60874,0.02249,0.07854,1.8705599999999998,27345,0.00112,0.16126,25758179,19482374,0.75636,15514238,0.6023,3968136,8587,3334890,0.13684000000000002,11829,0.45633,3128,0.12067,7898,0.30468,1577,0.06084,0.21256999999999998,0.36036,0.44375,MMETSP1142
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1380.cds.fa.fixed.fa,12458,148,8783,9384134,736.27565,1222,3116,0,6880,86.1388,393,752,1122,1641,2810,0.40469,0.06755,0.17339000000000002,1.35709,21038,0.00224,0.1391,17458451,11279946,0.6461,9104306,0.52148,2175640,3431,46844,0.00499,5384,0.43217,18,0.00144,4500,0.36121,236,0.018940000000000002,0.24618,0.33992,0.50541,MMETSP1380
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1403.cds.fa.fixed.fa,9428,148,24816,14748114,1552.47317,637,5228,26,7294,84.4522,869,1630,2460,3485,6170,0.6591,0.03636,0.06985,2.30603,22421,0.0015199999999999999,0.21806,18284387,15477785,0.8465,12356978,0.67582,3120807,6369,47215,0.0032,3099,0.3287,23,0.00244,2103,0.22305999999999998,810,0.08591,0.33204,0.36014,0.33929000000000004,MMETSP1403
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0956.cds.fa.fixed.fa,9260,148,6707,9910626,1066.2054,217,4167,0,7856,96.61076,627,978,1299,1731,2778,0.42606000000000005,0.11125,0.08234,1.86495,10183,0.00103,0.20328,27615658,17172241,0.62183,13518110,0.48951000000000006,3654131,1109,973909,0.09827000000000001,4760,0.5140399999999999,1084,0.11706,3326,0.35918,998,0.10778,0.19619,0.28151,0.42612,MMETSP0956
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1441.cds.fa.fixed.fa,44150,148,26396,29864177,641.55336,8926,9652,13,19740,94.59119,339,809,1275,1890,3650,0.66266,0.01952,0.07372999999999999,2.09144,94193,0.00315,0.11663,27324631,20647390,0.75563,12478943,0.45669,8168447,26198,229656,0.007690000000000001,15854,0.35909,273,0.00618,18001,0.40771999999999997,2388,0.05409,0.14539000000000002,0.21652,0.32556999999999997,MMETSP1441
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0800.cds.fa.fixed.fa,26217,148,7208,24418874,918.21925,1997,9302,0,18486,93.64815,535,914,1304,1798,2868,0.46257,0.04646,0.09018999999999999,1.83485,53538,0.0021899999999999997,0.17232999999999998,24127704,16920105,0.70127,13104456,0.54313,3815649,6751,2593955,0.10622999999999999,14073,0.53679,3064,0.11687,9372,0.35748,7048,0.26883,0.146,0.18715,0.03874,MMETSP0800
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1377.cds.fa.fixed.fa,43662,148,12389,25896457,570.51938,5702,6637,2,21198,96.33447,327,584,863,1241,2159,0.5573100000000001,0.04016,0.05467,1.90868,112317,0.00434,0.1181,21367697,9797339,0.45851000000000003,7364986,0.34468000000000004,2432353,8397,209690,0.0081,15439,0.3536,162,0.00371,26115,0.59812,1661,0.03804,0.15331,0.17981,0.19648,MMETSP1377
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1081.cds.fa.fixed.fa,15726,148,12162,13451989,841.9507199999999,1217,4823,1,10519,96.98413000000001,471,844,1187,1662,2879,0.51839,0.04755,0.05773,1.7531299999999999,57369,0.00426,0.16569,24154590,19503831,0.8074600000000001,14201406,0.58794,5302425,3151,95452,0.0071,7022,0.44652,34,0.00216,6855,0.4359,1508,0.09589,0.24635,0.28835,0.28788,MMETSP1081
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0991.cds.fa.fixed.fa,65836,148,15657,71024318,1062.00583,6406,26484,36,45151,91.76769,599,1119,1645,2419,4428,0.59175,0.05012,0.07518999999999999,2.10958,228792,0.00322,0.18081,37514150,25819186,0.68825,19108008,0.50935,6711178,27555,6818120,0.096,41596,0.63181,6976,0.10595999999999998,30413,0.46195,3292,0.05,0.19763,0.29959,0.39960999999999997,MMETSP0991
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0101.cds.fa.fixed.fa,23631,148,23856,31648385,1328.95751,1411,11124,86,17792,94.12097,684,1309,1995,3170,6697,0.4054,0.07152,0.06262000000000001,1.63039,62387,0.00197,0.20947,40496841,27807313,0.68665,22484977,0.55523,5322336,5701,4181249,0.13212000000000002,12555,0.5312899999999999,3463,0.14654,10155,0.42973,1502,0.06356,0.19882,0.32618,0.4111,MMETSP0101
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0472.cds.fa.fixed.fa,44247,147,26075,42146914,939.34106,3365,14456,37,29415,95.27258,497,924,1403,2127,4158,0.5102800000000001,0.03744,0.06835,2.04525,63163,0.0015,0.16858,28696267,15645552,0.5452100000000001,12868310,0.44843,2777242,6299,4617988,0.10957,21608,0.48835,4310,0.09741,25640,0.5794699999999999,1385,0.0313,0.19472,0.29472,0.45022,MMETSP0472
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0993.cds.fa.fixed.fa,45987,148,12936,35694839,743.23657,8802,12197,8,22293,94.12819,398,953,1470,2172,4279,0.59024,0.05036,0.06997,2.1126400000000003,75146,0.0021100000000000003,0.13724,36058114,26743965,0.74169,19366699,0.5371,7377266,25884,263977,0.0074,20879,0.45402,444,0.00965,14894,0.32387,3478,0.07562999999999999,0.21650999999999998,0.25401999999999997,0.36541999999999997,MMETSP0993
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1369.cds.fa.fixed.fa,42037,148,8046,37964457,885.27716,4341,14587,0,26631,96.38334,492,973,1409,1928,3111,0.55343,0.0655,0.04131,1.88661,111638,0.00294,0.16697,18104121,13804737,0.76252,10697063,0.59086,3107674,10378,199197,0.00525,13933,0.33145,109,0.00259,19208,0.45693,1031,0.02453,0.30162,0.37613,0.49642,MMETSP1369
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0955.cds.fa.fixed.fa,7404,150,5587,6938518,930.49784,283,2845,0,5892,98.58824,570,901,1171,1506,2226,0.42591,0.10855,0.08413,1.8635599999999999,9179,0.00132,0.1835,24949406,15637786,0.62678,11328977,0.45408000000000004,4308809,562,17988,0.00259,2768,0.37385,6,0.00081,1059,0.14303,3008,0.40626999999999996,0.11797,0.12467,0.16498,MMETSP0955
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0225.cds.fa.fixed.fa,140,149,324,27972,98.81429,83,0,0,0,98.84343,209,262,324,324,324,0.5967,0.01743,0.13111,2.0356400000000003,0,0.0,0.04311,26571295,9616537,0.36191,239009,0.009000000000000001,9377528,137,33,0.00118,15,0.10714000000000001,0,0.0,0,0.0,77,0.55,0.00011999999999999999,0.00013000000000000002,0.04988,MMETSP0225
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0206.cds.fa.fixed.fa,8025,148,5714,4946503,600.06754,754,1305,0,4147,95.94689,334,581,867,1218,1918,0.46106,0.05985,0.11391,1.8122,18662,0.0037700000000000003,0.11982999999999999,13603823,7776325,0.57163,6622347,0.4868,1153978,1570,33322,0.00674,2705,0.33707,13,0.00162,3501,0.43626000000000004,280,0.03489,0.2443,0.31388,0.5401,MMETSP0206
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1055.cds.fa.fixed.fa,25083,148,6933,26703628,1058.8995300000001,830,11316,0,20284,93.77385,615,1005,1365,1814,2658,0.48591999999999996,0.07003,0.1265,1.9317,28775,0.00108,0.20132,24041601,14897783,0.6196699999999999,10544044,0.43856999999999996,4353739,7890,2963814,0.11099,13189,0.52581,3362,0.13404000000000002,10268,0.40936,2367,0.09437000000000001,0.13608,0.21345,0.25766,MMETSP1055
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1473.cds.fa.fixed.fa,8885,148,16107,12240091,1365.50568,622,4542,17,6494,89.9446,774,1437,2084,3168,5611,0.62622,0.02755,0.06172999999999999,1.9600099999999998,33907,0.00277,0.21516999999999997,27676435,18165070,0.6563399999999999,11809042,0.42668,6356028,4538,59617,0.00487,4129,0.46471999999999997,25,0.00281,2257,0.25401999999999997,379,0.042660000000000003,0.17618,0.22368000000000002,0.37251999999999996,MMETSP1473
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1456.cds.fa.fixed.fa,7359,148,12546,8570173,1146.53744,770,3308,3,5101,85.34215999999999,669,1279,1814,2659,4218,0.6231,0.054079999999999996,0.06787,1.82687,11531,0.00135,0.1921,20529327,18130969,0.8831700000000001,13945304,0.67929,4185665,5683,28756,0.00336,2722,0.36989,24,0.0032600000000000003,1374,0.18671,673,0.09145,0.28572,0.32363000000000003,0.39882,MMETSP1456
